method,epsilon,per_class,ssim,psnr,file
distill_dp,1.0,80,0.5358200669288635,11.419305721896498,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.519667387008667,8.937909956831838,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.3666549026966095,6.023023210233271,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.5584847331047058,7.366489015914625,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.3998934030532837,7.020394764624025,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.4131472110748291,8.626417110838828,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.6239927411079407,7.580426805888701,distill_dp_eps_1.0_k_80.png
distill_dp,1.0,80,0.5206243991851807,7.06198445275438,distill_dp_eps_1.0_k_80.png
dp,0.1,160,0.44928479194641113,7.113770533214419,dp_eps_0.1_k_160.png
dp,0.1,160,0.4940803050994873,7.445752173926214,dp_eps_0.1_k_160.png
dp,0.1,160,0.3135814964771271,6.483390920119647,dp_eps_0.1_k_160.png
dp,0.1,160,0.4332181513309479,6.652950098262117,dp_eps_0.1_k_160.png
dp,0.1,160,0.4000779092311859,6.246968037090896,dp_eps_0.1_k_160.png
dp,0.1,160,0.27538806200027466,4.719302283888577,dp_eps_0.1_k_160.png
dp,0.1,160,0.42829811573028564,6.766070103597837,dp_eps_0.1_k_160.png
dp,0.1,160,0.31847015023231506,5.5052889279634485,dp_eps_0.1_k_160.png
dp,0.1,40,0.3777085244655609,5.778832876045845,dp_eps_0.1_k_40.png
dp,0.1,40,0.4219391644001007,5.969962869224541,dp_eps_0.1_k_40.png
dp,0.1,40,0.2368251532316208,4.005523143222181,dp_eps_0.1_k_40.png
dp,0.1,40,0.4550341069698334,6.812582504073506,dp_eps_0.1_k_40.png
dp,0.1,40,0.479166716337204,7.773985872869393,dp_eps_0.1_k_40.png
dp,0.1,40,0.26741209626197815,4.659543020780761,dp_eps_0.1_k_40.png
dp,0.1,40,0.4409330189228058,6.452790453983775,dp_eps_0.1_k_40.png
dp,0.1,40,0.3182869851589203,6.3372185318401,dp_eps_0.1_k_40.png
dp,0.1,80,0.3757500648498535,5.576699794785885,dp_eps_0.1_k_80.png
dp,0.1,80,0.41634973883628845,6.398609372293312,dp_eps_0.1_k_80.png
dp,0.1,80,0.2808783948421478,5.41816351784005,dp_eps_0.1_k_80.png
dp,0.1,80,0.4227565824985504,6.050789945460638,dp_eps_0.1_k_80.png
dp,0.1,80,0.39168989658355713,5.990326732260746,dp_eps_0.1_k_80.png
dp,0.1,80,0.39219096302986145,6.550867746313891,dp_eps_0.1_k_80.png
dp,0.1,80,0.5127542018890381,8.079745737778751,dp_eps_0.1_k_80.png
dp,0.1,80,0.38261130452156067,6.262634272437268,dp_eps_0.1_k_80.png
dp,0.5,160,0.49303802847862244,6.902087314275863,dp_eps_0.5_k_160.png
dp,0.5,160,0.39713096618652344,6.87159593590977,dp_eps_0.5_k_160.png
dp,0.5,160,0.2834847867488861,5.096477960526941,dp_eps_0.5_k_160.png
dp,0.5,160,0.6790075302124023,9.349115471255628,dp_eps_0.5_k_160.png
dp,0.5,160,0.49776124954223633,7.359628219313946,dp_eps_0.5_k_160.png
dp,0.5,160,0.40061116218566895,8.492621303002126,dp_eps_0.5_k_160.png
dp,0.5,160,0.49692046642303467,7.860880613420271,dp_eps_0.5_k_160.png
dp,0.5,160,0.37623122334480286,6.655210238517882,dp_eps_0.5_k_160.png
dp,0.5,40,0.3972853124141693,7.8105461601201,dp_eps_0.5_k_40.png
dp,0.5,40,0.475942462682724,9.36115815407237,dp_eps_0.5_k_40.png
dp,0.5,40,0.6252136826515198,8.957524114194552,dp_eps_0.5_k_40.png
dp,0.5,40,0.5443477034568787,7.7398411902955875,dp_eps_0.5_k_40.png
dp,0.5,40,0.6886575818061829,8.505367794206366,dp_eps_0.5_k_40.png
dp,0.5,40,0.313004732131958,6.992350544893293,dp_eps_0.5_k_40.png
dp,0.5,40,0.615788459777832,10.32124553909637,dp_eps_0.5_k_40.png
dp,0.5,40,0.6196863651275635,8.383969155469247,dp_eps_0.5_k_40.png
dp,0.5,80,0.49395105242729187,6.9969383425997655,dp_eps_0.5_k_80.png
dp,0.5,80,0.461585134267807,6.405899624221078,dp_eps_0.5_k_80.png
dp,0.5,80,0.4756002128124237,6.2134031337814735,dp_eps_0.5_k_80.png
dp,0.5,80,0.6853652000427246,7.537465866262641,dp_eps_0.5_k_80.png
dp,0.5,80,0.44583940505981445,6.971848545271277,dp_eps_0.5_k_80.png
dp,0.5,80,0.42395997047424316,6.43826560334637,dp_eps_0.5_k_80.png
dp,0.5,80,0.5542028546333313,7.8925886706695545,dp_eps_0.5_k_80.png
dp,0.5,80,0.5839444994926453,6.650655662868954,dp_eps_0.5_k_80.png
